FIPS code ,area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,Average hourly pay ,lq_disclosure_code,lq_annual_avg_estabs_count,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay
72151,72151,5,111,75,0,2009,A,,"Yabucoa Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,20,83,479330,468578,13766,112,5804,2.7810253953,,16.55,5.3,2.54,5.94,3.51,0.48,0.48
72153,72153,5,111,75,0,2009,A,,"Yauco Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,64,288,2320177,1894590,69784,155,8063,3.863440345,,26.07,9.95,7.99,10.6,8.95,0.8,0.8
72999,72999,5,111,75,0,2009,A,N,"Unknown Or Undefined, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.29,0,0,0,0,0,0
78000,78000,5,111,55,0,2009,A,N,Virgin Islands -- Statewide,Private,Crop production,"State, NAICS 3-digit -- by ownership sector",All establishment sizes,5,0,0,0,0,0,0,0,N,0.3,0,0,0,0,0,0
78010,78010,5,111,75,0,2009,A,N,"St. Croix, Virgin Islands",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,0,N,0.59,0,0,0,0,0,0
78030,78030,5,111,75,0,2009,A,N,"St. Thomas, Virgin Islands",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.11,0,0,0,0,0,0
C1018,C1018,5,111,45,0,2009,A,N,"Abilene, TX MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,15,0,0,0,0,0,0,0,N,0.8,0,0,0,0,0,0
C1038,C1038,5,111,45,0,2009,A,N,"Aguadilla-Isabela, PR MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,322,0,0,0,0,0,0,0,N,18.68,0,0,0,0,0,0
C1042,C1042,5,111,45,0,2009,A,,"Akron, OH MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,17,200,5605930,2004321,83308,539,28053,13.4417824629,,0.2,0.16,0.2,0.16,0.17,1.28,1.29
C1050,C1050,5,111,45,0,2009,A,,"Albany, GA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,62,437,10623377,4806671,57994,468,24333,11.6593195975,,3.4,1.76,2.26,2.27,1.45,1.28,1.28
C1058,C1058,5,111,45,0,2009,A,N,"Albany-Schenectady-Troy, NY MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,36,0,0,0,0,0,0,0,N,0.34,0,0,0,0,0,0
C1074,C1074,5,111,45,0,2009,A,N,"Albuquerque, NM MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,20,0,0,0,0,0,0,0,N,0.2,0,0,0,0,0,0
C1078,C1078,5,111,45,0,2009,A,,"Alexandria, LA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,41,297,6627698,2616158,22977,430,22347,10.7077144226,,2.18,1.13,1.32,1.27,0.61,1.17,1.17
C1090,C1090,5,111,45,0,2009,A,,"Allentown-Bethlehem-Easton, PA-NJ MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,44,514,11100119,6332090,269046,415,21599,10.3493052228,,0.48,0.39,0.37,0.46,0.37,0.94,0.94
C1102,C1102,5,111,45,0,2009,A,,"Altoona, PA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,4,38,507046,423199,20273,256,13314,6.3794920939,,0.25,0.16,0.12,0.21,0.16,0.73,0.73
C1110,C1110,5,111,45,0,2009,A,N,"Amarillo, TX MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,33,0,0,0,0,0,0,0,N,1.14,0,0,0,0,0,0
C1118,C1118,5,111,45,0,2009,A,,"Ames, IA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,23,117,3919265,2212279,17691,645,33546,16.0737901294,,2.06,0.68,1.07,0.86,0.46,1.58,1.58
C1126,C1126,5,111,45,0,2009,A,,"Anchorage, AK MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,14,110,2484263,2130287,46587,433,22516,10.7886919023,,0.3,0.16,0.14,0.11,0.1,0.86,0.86
C1130,C1130,5,111,45,0,2009,A,,"Anderson, IN MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,13,137,3546142,1477426,73431,497,25853,12.3876377575,,1.17,0.85,1.31,1.24,1.66,1.53,1.53
C1134,C1134,5,111,45,0,2009,A,N,"Anderson, SC MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.12,0,0,0,0,0,0
C1146,C1146,5,111,45,0,2009,A,,"Ann Arbor, MI MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,16,160,3695519,1854355,130479,443,23061,11.0498322952,,0.42,0.21,0.19,0.34,0.44,0.87,0.87
C1150,C1150,5,111,45,0,2009,A,N,"Anniston-Oxford-Jacksonville, AL MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.17,0,0,0,0,0,0
C1154,C1154,5,111,45,0,2009,A,N,"Appleton, WI MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,13,0,0,0,0,0,0,0,N,0.48,0,0,0,0,0,0
C1170,C1170,5,111,45,0,2009,A,N,"Asheville, NC MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,50,0,0,0,0,0,0,0,N,0.83,0,0,0,0,0,0
C1202,C1202,5,111,45,0,2009,A,N,"Athens-Clarke County, GA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,15,0,0,0,0,0,0,0,N,0.66,0,0,0,0,0,0
C1206,C1206,5,111,45,0,2009,A,,"Atlanta-Sandy Springs-Roswell, GA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,79,828,25320186,8766024,148855,588,30577,14.6511739339,,0.12,0.09,0.11,0.09,0.07,1.18,1.18
C1210,C1210,5,111,45,0,2009,A,,"Atlantic City-Hammonton, NJ MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,73,1466,32941227,28209366,937805,432,22477,10.7700047916,,2.25,2.61,2.74,2.11,2.42,1.04,1.05
C1222,C1222,5,111,45,0,2009,A,N,"Auburn-Opelika, AL MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,0,N,0.32,0,0,0,0,0,0
C1226,C1226,5,111,45,0,2009,A,,"Augusta-Richmond County, GA-SC MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,27,707,15765753,5684016,105226,429,22289,10.6799233349,,0.52,0.85,0.91,0.78,0.61,1.07,1.07
C1242,C1242,5,111,45,0,2009,A,N,"Austin-Round Rock, TX MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,49,0,0,0,0,0,0,0,N,0.25,0,0,0,0,0,0
C1254,C1254,5,111,45,0,2009,A,,"Bakersfield, CA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,383,15712,452607506,153764932,8458511,554,28806,13.8025874461,,4.56,14.19,18.92,16.87,15.3,1.33,1.33
C1258,C1258,5,111,45,0,2009,A,N,"Baltimore-Columbia-Towson, MD MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,76,0,0,0,0,0,0,0,N,0.23,0,0,0,0,0,0
C1262,C1262,5,111,45,0,2009,A,N,"Bangor, ME MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,8,0,0,0,0,0,0,0,N,0.37,0,0,0,0,0,0
C1270,C1270,5,111,45,0,2009,A,,"Barnstable Town, MA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,17,83,2700940,1210767,77221,624,32444,15.5457594633,,0.4,0.23,0.35,0.21,0.25,1.54,1.54
C1294,C1294,5,111,45,0,2009,A,,"Baton Rouge, LA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,63,358,10082809,3539468,44163,542,28164,13.4949688548,,0.63,0.24,0.3,0.27,0.16,1.22,1.22
C1298,C1298,5,111,45,0,2009,A,,"Battle Creek, MI MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,5,78,1724861,761406,24823,424,22043,10.5620507906,,0.41,0.36,0.34,0.35,0.2,0.94,0.94
C1302,C1302,5,111,45,0,2009,A,,"Bay City, MI MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,11,97,1683348,796820,46789,334,17369,8.3224724485,,1.02,0.67,0.58,0.59,0.6,0.87,0.87
C1314,C1314,5,111,45,0,2009,A,N,"Beaumont-Port Arthur, TX MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,19,0,0,0,0,0,0,0,N,0.5,0,0,0,0,0,0
C1338,C1338,5,111,45,0,2009,A,,"Bellingham, WA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,154,1936,40708131,35577419,865653,404,21032,10.0776233828,,4.75,5.92,6.28,4.36,5.2,1.06,1.06
C1346,C1346,5,111,45,0,2009,A,N,"Bend-Redmond, OR MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,11,0,0,0,0,0,0,0,N,0.37,0,0,0,0,0,0
C1374,C1374,5,111,45,0,2009,A,N,"Billings, MT MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,12,0,0,0,0,0,0,0,N,0.4,0,0,0,0,0,0
C1378,C1378,5,111,45,0,2009,A,N,"Binghamton, NY MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,6,0,0,0,0,0,0,0,N,0.24,0,0,0,0,0,0
C1382,C1382,5,111,45,0,2009,A,,"Birmingham-Hoover, AL MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,21,202,4691788,2005095,33608,446,23188,11.1106851941,,0.16,0.11,0.1,0.11,0.1,0.98,0.98
C1390,C1390,5,111,45,0,2009,A,,"Bismarck, ND MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,7,58,1525826,1156170,76471,507,26383,12.6415908002,,0.38,0.24,0.32,0.27,1.44,1.35,1.36
C1398,C1398,5,111,45,0,2009,A,,"Blacksburg-Christiansburg-Radford, VA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,5,54,1274873,465609,9927,454,23609,11.3124101581,,0.29,0.21,0.26,0.21,0.2,1.24,1.24
C1402,C1402,5,111,45,0,2009,A,,"Bloomington, IN MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,8,137,4410399,1492811,55876,618,32134,15.3972208912,,0.43,0.45,0.79,0.7,0.75,1.76,1.76
C1406,C1406,5,111,45,0,2009,A,,"Bloomington-Normal, IL MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,22,75,2290710,956498,16666,587,30509,14.6185912793,,1.25,0.22,0.27,0.21,0.15,1.26,1.26
C1426,C1426,5,111,45,0,2009,A,,"Boise City, ID MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,155,2024,51056190,41766385,927944,485,25223,12.0857690465,,1.65,1.94,2.42,1.62,2.09,1.25,1.25
C1446,C1446,5,111,45,0,2009,A,,"Boston-Cambridge-Newton, MA-NH MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,152,1668,52644569,22030618,1426819,607,31558,15.1212266411,,0.23,0.17,0.17,0.14,0.19,0.97,0.97
C1450,C1450,5,111,45,0,2009,A,,"Boulder, CO MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,17,164,4708660,2131433,83722,551,28653,13.7292764734,,0.28,0.26,0.26,0.29,0.54,1.01,1.01
C1454,C1454,5,111,45,0,2009,A,,"Bowling Green, KY MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,7,53,1208504,498141,22604,439,22838,10.9429803546,,0.47,0.23,0.28,0.23,0.24,1.21,1.22
C1474,C1474,5,111,45,0,2009,A,,"Bremerton-Silverdale, WA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,17,56,680234,668312,8826,233,12129,5.8116914231,,0.55,0.17,0.09,0.1,0.07,0.53,0.53
C1486,C1486,5,111,45,0,2009,A,,"Bridgeport-Stamford-Norwalk, CT MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,15,136,3630869,2090312,93375,515,26780,12.8318160038,,0.1,0.08,0.05,0.07,0.08,0.64,0.64
C1518,C1518,5,111,45,0,2009,A,,"Brownsville-Harlingen, TX MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,90,406,7607623,4210256,34938,360,18723,8.9712505989,,2.98,0.8,0.96,0.9,0.46,1.2,1.2
C1526,C1526,5,111,45,0,2009,A,,"Brunswick, GA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,8,32,580749,383858,9990,351,18243,8.7412553905,,0.5,0.19,0.19,0.25,0.36,0.97,0.97
C1538,C1538,5,111,45,0,2009,A,,"Buffalo-Cheektowaga-Niagara Falls, NY MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,78,822,18755335,9350072,528325,439,22812,10.9305222808,,0.59,0.39,0.42,0.51,0.57,1.08,1.08
C1550,C1550,5,111,45,0,2009,A,,"Burlington, NC MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,7,34,524841,427717,10498,301,15667,7.5069477719,,0.42,0.15,0.13,0.1,0.11,0.88,0.88
C1554,C1554,5,111,45,0,2009,A,,"Burlington-South Burlington, VT MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,12,67,1588358,712405,20512,456,23707,11.3593675132,,0.34,0.15,0.15,0.18,0.12,1,1
C1594,C1594,5,111,45,0,2009,A,N,"Canton-Massillon, OH MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,11,0,0,0,0,0,0,0,N,0.25,0,0,0,0,0,0
C1598,C1598,5,111,45,0,2009,A,,"Cape Coral-Fort Myers, FL MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,41,696,17105540,5980686,89178,473,24574,11.7747963584,,0.46,0.87,1.05,0.83,0.58,1.21,1.21
C1618,C1618,5,111,45,0,2009,A,N,"Carson City, NV MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.09,0,0,0,0,0,0
C1622,C1622,5,111,45,0,2009,A,N,"Casper, WY MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,5,0,0,0,0,0,0,0,N,0.33,0,0,0,0,0,0
C1630,C1630,5,111,45,0,2009,A,N,"Cedar Rapids, IA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,27,0,0,0,0,0,0,0,N,0.76,0,0,0,0,0,0
C1658,C1658,5,111,45,0,2009,A,,"Champaign-Urbana, IL MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,34,178,4846682,2118877,41101,524,27254,13.0589362722,,1.46,0.45,0.58,0.49,0.33,1.31,1.31
C1662,C1662,5,111,45,0,2009,A,N,"Charleston, WV MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,0,N,0.1,0,0,0,0,0,0
C1670,C1670,5,111,45,0,2009,A,,"Charleston-North Charleston, SC MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,20,420,10293416,3761277,55818,471,24498,11.7383804504,,0.26,0.38,0.44,0.41,0.24,1.17,1.17
C1674,C1674,5,111,45,0,2009,A,N,"Charlotte-Concord-Gastonia, NC-SC MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,45,0,0,0,0,0,0,0,N,0.19,0,0,0,0,0,0
C1682,C1682,5,111,45,0,2009,A,,"Charlottesville, VA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,23,405,8341048,3964473,13596,396,20604,9.872544322,,0.74,1.04,0.93,1.34,0.36,0.89,0.89
C1686,C1686,5,111,45,0,2009,A,,"Chattanooga, TN-GA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,8,50,1166606,500900,10114,446,23178,11.1058936272,,0.15,0.06,0.06,0.05,0.03,1.13,1.14
C1694,C1694,5,111,45,0,2009,A,N,"Cheyenne, WY MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,7,0,0,0,0,0,0,0,N,0.46,0,0,0,0,0,0
C1698,C1698,5,111,45,0,2009,A,N,"Chicago-Naperville-Elgin, IL-IN-WI MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,249,0,0,0,0,0,0,0,N,0.2,0,0,0,0,0,0
C1702,C1702,5,111,45,0,2009,A,,"Chico, CA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,313,1860,51773626,17753981,950998,535,27834,13.336847149,,8.46,6.29,9.22,8.36,7.73,1.46,1.47
C1714,C1714,5,111,45,0,2009,A,,"Cincinnati, OH-KY-IN MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,52,410,8309420,3583326,114693,390,20263,9.7091518927,,0.22,0.1,0.09,0.09,0.08,0.85,0.85
C1730,C1730,5,111,45,0,2009,A,N,"Clarksville, TN-KY MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,19,0,0,0,0,0,0,0,N,0.91,0,0,0,0,0,0
C1742,C1742,5,111,45,0,2009,A,,"Cleveland, TN MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,3,55,1203626,542132,15614,423,22018,10.5500718735,,0.32,0.37,0.42,0.34,0.23,1.16,1.16
C1746,C1746,5,111,45,0,2009,A,,"Cleveland-Elyria, OH MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,81,2143,55247347,22499770,910942,496,25781,12.3531384763,,0.3,0.54,0.59,0.57,0.62,1.1,1.1
C1766,C1766,5,111,45,0,2009,A,,"Coeur d'Alene, ID MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,7,20,364411,332411,6574,355,18451,8.8409199808,,0.29,0.09,0.1,0.07,0.06,1.08,1.09
C1778,C1778,5,111,45,0,2009,A,,"College Station-Bryan, TX MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,36,166,4258274,1951447,9495,494,25678,12.3037853378,,1.67,0.43,0.6,0.68,0.27,1.39,1.39
C1782,C1782,5,111,45,0,2009,A,,"Colorado Springs, CO MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,7,121,3166742,1717970,32703,502,26117,12.5141351222,,0.08,0.12,0.14,0.15,0.12,1.15,1.16
C1786,C1786,5,111,45,0,2009,A,,"Columbia, MO MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,10,126,2643826,1352698,29201,402,20927,10.027311931,,0.45,0.37,0.4,0.4,0.34,1.09,1.09
C1790,C1790,5,111,45,0,2009,A,N,"Columbia, SC MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,30,0,0,0,0,0,0,0,N,0.38,0,0,0,0,0,0
C1798,C1798,5,111,45,0,2009,A,N,"Columbus, GA-AL MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,0,N,0.13,0,0,0,0,0,0
C1802,C1802,5,111,45,0,2009,A,,"Columbus, IN MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,9,59,1412389,500313,10719,464,24109,11.5519885002,,1.02,0.35,0.37,0.33,0.22,1.08,1.08
C1814,C1814,5,111,45,0,2009,A,,"Columbus, OH MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,59,646,17913787,6644642,207176,533,27734,13.2889314806,,0.29,0.18,0.21,0.18,0.17,1.17,1.17
C1858,C1858,5,111,45,0,2009,A,N,"Corpus Christi, TX MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,128,0,0,0,0,0,0,0,N,2.77,0,0,0,0,0,0
C1870,C1870,5,111,45,0,2009,A,,"Corvallis, OR MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,35,448,10543208,9583719,176422,453,23534,11.2764734068,,3.21,3.21,3.28,3.6,2.56,1.02,1.02
C1910,C1910,5,111,45,0,2009,A,,"Dallas-Fort Worth-Arlington, TX MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,118,1143,28883227,11870262,137514,486,25260,12.1034978438,,0.17,0.1,0.09,0.09,0.05,0.94,0.94
C1914,C1914,5,111,45,0,2009,A,N,"Dalton, GA MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.14,0,0,0,0,0,0
C1918,C1918,5,111,45,0,2009,A,,"Danville, IL MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,17,153,5957431,2045388,66065,751,39065,18.7182558697,,2.24,1.31,2.67,1.43,1.43,2.03,2.04
C1926,C1926,5,111,45,0,2009,A,,"Danville, VA MicroSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,13,67,934812,530200,1435,267,13866,6.6439865836,,1.11,0.43,0.36,0.36,0.05,0.84,0.83
C1934,C1934,5,111,45,0,2009,A,,"Davenport-Moline-Rock Island, IA-IL MSA",Private,Crop production,"MSA, NAICS 3-digit -- by ownership sector",All establishment sizes,27,276,10160495,3336409,205170,709,36869,17.6660277911,,0.56,0.38,0.63,0.29,0.67,1.67,1.68
